Sido,Gungu,Dong,ComplexName,Trade Type,Building Name,Floor Info,Price (Numeric),Area,Owner,Desc,RegDate,Tag,Direction,PPA
경기도,용인시 기흥구,고매동,기흥써니밸리,전세,104동,1/15,240000000,109.55,OWNER,"올수리된 1층 전세, 5월 입주 가능",25.04.25,"['25년이내', '올수리', '1층', '방세개']",남서향,7242249.201277956
경기도,용인시 기흥구,고매동,기흥써니밸리,전세,104동,저/15,260000000,109.55,NDOC1,"조정가,주인거주,협의입주,조망트이고 일조량좋음",25.04.26,"['25년이내', '방세개', '화장실두개', '세대당1대']",남서향,7845769.96805112
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,104동,저/15,330000000,109.55,DOC,빠른입주 초등학교 코스트코 롯데아울렛 5분,25.04.17,"['25년이내', '방세개', '화장실두개', '세대당1대']",남서향,9958092.65175719
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,104동,저/15,310000000,109.55,NONE,,25.04.09,"['25년이내', '방세개', '화장실두개', '세대당1대']",남서향,9354571.884984026
경기도,용인시 기흥구,고매동,기흥써니밸리,전세,104동,저/15,250000000,109.55,NONE,,25.04.01,"['25년이내', '방세개', '화장실두개', '세대당1대']",남서향,7544009.584664538
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,103동,8/12,330000000,107.5,OWNER,올 확장.로얄 층.지하주차장 연결 ,25.04.23,"['25년이내', '방세개', '화장실두개', '중층']",남동향,10147991.162790699
경기도,용인시 기흥구,고매동,기흥써니밸리,전세,101동,저/15,260000000,107.5,OWNER,"즉시입주 가능, 올수리된 전세, 보일러, 도어락 교체됨",25.04.27,"['25년이내', '올수리', '방세개', '화장실두개']",남향,7995386.976744186
경기도,용인시 기흥구,고매동,기흥써니밸리,전세,102동,저/12,240000000,107.5,OWNER,층간소음  걱정없는 전세,25.04.22,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,7380357.209302326
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,101동,중/15,340000000,107.5,OWNER,"합리적인 가격, 주인거주 집상태굿, 씽크대 방충망 LED 교체",25.04.22,"['25년이내', '방세개', '화장실두개', '중층']",남향,10455506.04651163
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,102동,6/12,345000000,107.5,DOC,급매 전세끼고 남향 전면동 선호하는동 26년봄,25.04.24,"['25년이내', '급매', '방세개', '화장실두개']",남향,10609263.488372095
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,101동,저/15,340000000,107.5,NDOC1,"기흥IC,롯데아울렛인근아파트매매, 수리된집, 기흥초교도보거리, 세안고매매",25.04.14,"['25년이내', '화장실두개', '방세개', '세대당1대']",남동향,10455506.04651163
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,102동,중/12,350000000,107.5,NONE,앞트임조망굿,25.04.08,"['25년이내', '방세개', '화장실두개', '중층']",남향,10763020.93023256
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,103동,12/12,370000000,107.5,NONE,복층 있는 전망 예쁜 집 입니다,25.04.02,"['25년이내', '복층', '탑층', '방세개']",남서향,11378050.69767442
경기도,용인시 기흥구,고매동,기흥써니밸리,매매,102동,저/12,370000000,107.5,NONE,도배 등 상태 양호하고 즉시입주 가능합니다.,25.04.02,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,11378050.69767442
경기도,용인시 기흥구,고매동,기흥써니밸리,전세,102동,저/12,240000000,107.5,NONE,,25.04.01,"['25년이내', '융자금없는', '방세개', '화장실두개']",남향,7380357.209302326
경기도,용인시 기흥구,고매동,동성,매매,101동,15/16,260000000,107,OWNER,"급매, 올수리,  보일러분배기 교체",25.04.22,"['25년이상', '올수리', '급매', '방세개']",남향,8032748.598130842
경기도,용인시 기흥구,고매동,동성,매매,101동,5/16,270000000,107,OWNER,"집상태 굿, 집주인 거주로 관리가 잘된 집",25.04.22,"['25년이상', '방세개', '화장실두개', '저층']",남향,8341700.46728972
경기도,용인시 기흥구,고매동,동성,매매,101동,15/16,250000000,107,OWNER,"급매, 집상태 굿",25.04.22,"['25년이상', '급매', '방세개', '화장실두개']",남향,7723796.728971964
경기도,용인시 기흥구,고매동,동성,매매,101동,저/16,245000000,107,OWNER,"월세안고 매매, 투자목적",25.04.22,"['25년이상', '방세개', '화장실두개', '세안고']",남향,7569320.794392524
경기도,용인시 기흥구,고매동,동성,매매,101동,3/16,240000000,107,OWNER,"판상형 남향, 주인 거주 중으로 입주일 협의 조정 가능",25.04.15,"['25년이상', '방세개', '화장실두개', '저층']",남향,7414844.859813084
경기도,용인시 기흥구,고매동,동성,매매,101동,고/16,265000000,107,DOCV2,초교 롯데아울렛 이케아 코스트코,25.04.23,"['25년이상', '방세개', '화장실두개', '고층']",남향,8187224.532710281
경기도,용인시 기흥구,고매동,동성,매매,101동,12/16,270000000,107,NONE,남향 초교 롯데아울렛 이케아 코스트코,25.04.22,"['25년이상', '방세개', '화장실두개', '고층']",남향,8341700.46728972
경기도,용인시 기흥구,고매동,동성,매매,101동,5/16,250000000,107,NONE,,25.04.11,"['25년이상', '방세개', '화장실두개', '관리비20만원이하']",남향,7723796.728971964
경기도,용인시 기흥구,고매동,동성,매매,101동,7/16,270000000,107,NONE,,25.04.04,"['25년이상', '방세개', '화장실두개', '중층']",남향,8341700.46728972
경기도,용인시 기흥구,고매동,동성,매매,102동,7/15,225000000,77.78,OWNER,"올수리, 합리적인 가격, 주인거주로 집상태 굿",25.04.23,"['25년이상', '올수리', '방세개', '화장실한개']",남향,9562890.524556443
